interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;3600.00;measure_1;2;0.09;0;2;54964869#1;0;0;0.09;0;0.04;2.53;4.60;7.52;0.37;1.89;0.00
0.00;3600.00;measure_1;0;;0;0;54964869#2;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;54964870;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;54964871;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;54964872;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;54964873;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;1;0.04;0;1;54964876#0;0;0;0.04;0;0.02;7.07;7.07;7.49;0.89;6.44;0.00
0.00;3600.00;measure_1;0;;0;0;54964876#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;54964876#2;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.07;1;0;54964877;0;0;0.07;1;0.03;6.95;5.67;3.98;2.87;5.57;0.00
0.00;3600.00;measure_1;0;;0;0;54964878#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;54964886#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;54964886#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;54964888;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55038207#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.05;2;0;55038207#1;0;0;0.05;2;0.02;45.82;90.77;11.79;12.56;44.20;0.00
0.00;3600.00;measure_1;0;0.03;1;0;55038211;0;0;0.03;1;0.01;36.09;35.58;9.87;6.09;33.97;0.00
0.00;3600.00;measure_1;0;;0;0;55039385#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55039385#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.04;0;2;55045830#0;0;0;0.04;2;0.02;15.82;31.64;15.32;3.78;15.52;0.00
0.00;3600.00;measure_1;0;0.03;0;2;55045830#1;0;0;0.03;2;0.02;84.92;169.85;16.05;12.07;84.26;0.00
0.00;3600.00;measure_1;0;;0;0;55045839;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;6.24;0;202;55045849;0;0;6.24;202;2.56;2.75;556.32;10.81;121.54;2.35;0.00
0.00;3600.00;measure_1;0;;0;0;55059248;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55059599;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55220246#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55220246#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;2.98;0;44;55220248;0;0;2.98;44;1.40;16.02;704.78;4.41;356.26;14.93;4.00
0.00;3600.00;measure_1;0;;0;0;55220250;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55220252#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.10;0;2;55220252#1;0;0;0.10;2;0.04;4.97;9.94;6.52;1.96;4.06;0.00
0.00;3600.00;measure_1;0;2.54;0;44;55220255#0;0;0;2.54;44;1.20;17.09;751.80;5.10;313.65;16.03;0.00
0.00;3600.00;measure_1;0;;0;0;55220255#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55220257#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55220257#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55220257#2;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.22;0;6;5528270#0;0;0;0.22;6;0.09;3.87;23.22;8.84;4.60;3.16;0.00
0.00;3600.00;measure_1;0;3.09;0;100;5528272#0;0;0;3.09;100;1.34;4.35;435.13;10.13;236.55;3.99;0.00
0.00;3600.00;measure_1;0;0.63;0;7;5528275#0;0;0;0.63;7;0.14;1.23;8.60;7.16;2.41;0.53;0.00
0.00;3600.00;measure_1;0;0.65;0;9;5528275#1;0;0;0.65;9;0.16;1.30;11.68;7.71;3.14;0.66;0.00
0.00;3600.00;measure_1;0;0.27;0;7;5528275#2;0;0;0.27;7;0.11;3.10;21.69;8.75;10.32;2.43;0.00
0.00;3600.00;measure_1;0;1.27;0;33;5530781;0;0;1.27;33;0.57;8.02;264.54;7.85;95.93;7.20;0.00
0.00;3600.00;measure_1;1;7.71;0;419;5530782;0;0;7.71;417;3.66;10.59;4428.31;15.54;1914.03;10.38;0.00
0.00;3600.00;measure_1;0;;0;0;55382287#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.02;1;0;55382287#1;0;0;0.02;1;0.01;34.01;33.57;11.57;6.57;32.44;0.00
0.00;3600.00;measure_1;1;0.03;0;1;55382296;0;0;0.03;0;0.01;2.45;2.09;10.14;0.54;1.97;0.00
0.00;3600.00;measure_1;0;;0;0;55382302#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55382302#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55382316;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55382329;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;1.14;2;27;5559105#0;0;0;1.14;29;0.44;2.33;66.57;9.09;36.64;1.83;0.00
0.00;3600.00;measure_1;0;0.02;0;1;55597617#0;0;0;0.02;1;0.01;5.97;5.97;12.00;1.31;5.62;0.00
0.00;3600.00;measure_1;0;0.03;0;1;55597617#5;0;0;0.03;1;0.01;7.69;7.69;10.84;1.63;6.32;0.00
0.00;3600.00;measure_1;0;;0;0;55597618#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55880326;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.09;1;0;55880329#0;0;0;0.09;1;0.04;10.20;8.54;3.07;4.16;7.21;0.00
0.00;3600.00;measure_1;0;;0;0;55880329#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55880329#2;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.05;0;1;55880330;0;0;0.05;1;0.02;5.58;5.58;6.21;2.49;4.82;0.00
0.00;3600.00;measure_1;0;;0;0;55880331;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.03;1;0;55880333#0;0;0;0.03;1;0.02;17.92;17.31;8.46;4.61;15.88;0.00
0.00;3600.00;measure_1;0;4.20;0;50;55880431;0;0;4.20;50;1.51;3.33;166.36;4.81;69.43;2.19;2.00
0.00;3600.00;measure_1;0;;0;0;55880433;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.03;0;1;55880434#0;0;0;0.03;1;0.01;8.06;8.06;10.36;3.21;7.59;0.00
0.00;3600.00;measure_1;0;0.22;0;1;55880434#1;0;0;0.22;1;0.03;1.47;1.47;4.64;0.31;0.30;0.00
0.00;3600.00;measure_1;0;0.06;0;2;55880436#0;0;0;0.06;2;0.03;8.81;17.62;9.90;5.41;8.08;0.00
0.00;3600.00;measure_1;0;;0;0;55880443;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;1.98;0;52;55880445#0;0;0;1.98;52;0.93;10.56;549.24;7.76;241.59;9.86;78.00
0.00;3600.00;measure_1;0;5.63;0;51;55880445#1;0;0;5.63;51;2.69;21.57;1100.06;2.75;881.87;20.53;176.00
0.00;3600.00;measure_1;0;5.31;0;51;55880445#3;0;0;5.31;51;2.21;5.51;280.46;3.57;194.49;4.25;17.00
0.00;3600.00;measure_1;0;;0;0;55880445#5;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55880447;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55880448#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;55880448#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;20;0.78;25;0;5608516#0;0;0;0.78;0;0.39;35.90;773.40;7.83;69.89;35.28;0.00
0.00;3600.00;measure_1;0;0.04;0;1;5608516#3;0;0;0.04;1;0.02;17.37;17.37;6.47;1.37;16.25;0.00
0.00;3600.00;measure_1;0;2.37;0;60;5608517#0;0;0;2.37;60;1.16;35.04;2102.53;7.18;409.64;34.33;0.00
0.00;3600.00;measure_1;0;3.32;0;189;5608519#0;0;0;3.32;189;1.56;5.47;1033.17;16.74;242.11;5.20;0.00
0.00;3600.00;measure_1;0;3.03;0;109;5608520#0;0;0;3.03;108;1.34;4.65;501.87;10.99;253.12;4.32;0.00
0.00;3600.00;measure_1;3;2.91;0;109;5608520#1;0;0;2.91;106;1.30;5.05;550.33;11.37;194.95;4.29;0.00
0.00;3600.00;measure_1;0;0.18;0;5;5608521;0;0;0.18;5;0.08;16.00;80.00;8.22;8.18;15.27;0.00
0.00;3600.00;measure_1;0;0.03;1;0;5666756#0;0;0;0.03;1;0.01;19.71;19.18;9.71;4.91;18.77;0.00
0.00;3600.00;measure_1;0;0.03;1;0;5666756#1;0;0;0.03;1;0.01;16.35;15.85;10.25;4.05;15.85;0.00
0.00;3600.00;measure_1;0;0.02;0;1;5666756#2;0;0;0.02;1;0.01;8.98;8.98;12.75;0.66;8.59;0.00
0.00;3600.00;measure_1;0;0.03;0;1;5666756#3;0;0;0.03;1;0.01;10.58;10.58;11.45;1.78;9.92;0.00
0.00;3600.00;measure_1;0;0.11;0;5;5666757#0;0;0;0.11;5;0.05;14.19;70.96;12.56;8.16;13.82;0.00
0.00;3600.00;measure_1;0;0.18;0;6;5666757#6;0;0;0.18;6;0.08;7.58;45.45;10.06;10.00;6.77;0.00
0.00;3600.00;measure_1;0;0.13;0;4;5666758#0;0;0;0.13;4;0.06;7.44;29.77;9.19;6.52;6.63;0.00
0.00;3600.00;measure_1;0;4.63;0;312;5666759;0;0;4.63;312;2.05;2.03;633.75;21.17;151.44;1.81;0.00
0.00;3600.00;measure_1;1;12.56;0;87;5666761;24;24;6.28;86;2.87;9.12;791.35;2.47;642.23;8.13;408.00
0.00;3600.00;measure_1;0;10.84;0;292;5666762#0;0;0;10.84;277;5.32;29.49;8494.49;7.55;3717.90;28.76;864.00
0.00;3600.00;measure_1;0;17.49;0;279;5666762#2;0;0;17.49;277;7.37;3.96;1102.13;5.68;635.90;3.28;222.00
0.00;3600.00;measure_1;0;11.88;0;277;5666762#3;0;0;11.88;271;5.57;7.40;2028.92;7.09;958.14;7.00;803.00
0.00;3600.00;measure_1;0;14.21;0;271;5666762#5;0;0;14.21;263;6.76;11.05;2949.09;5.67;1704.16;10.36;1232.00
0.00;3600.00;measure_1;0;12.84;0;263;5666762#6;0;0;12.84;259;5.95;6.30;1646.44;6.45;857.55;5.89;716.00
0.00;3600.00;measure_1;0;21.33;1;257;5666762#8;0;0;21.33;247;10.01;26.34;6644.74;3.48;4931.78;23.76;3445.00
0.00;3600.00;measure_1;0;0.03;1;0;5666763#0;0;0;0.03;1;0.01;16.37;15.81;9.03;5.26;14.67;0.00
0.00;3600.00;measure_1;0;0.03;1;0;5666764#0;0;0;0.03;1;0.02;7.93;7.29;8.02;3.35;7.61;0.00
0.00;3600.00;measure_1;0;0.02;0;1;5666764#2;0;0;0.02;1;0.01;3.52;3.52;14.51;0.08;3.17;0.00
0.00;3600.00;measure_1;0;1.01;0;24;5666764#3;0;0;1.01;23;0.43;7.32;168.94;7.04;66.70;5.82;0.00
0.00;3600.00;measure_1;0;0.08;0;2;5666764#4;0;0;0.08;2;0.04;11.89;23.77;7.57;9.84;10.40;4.00
0.00;3600.00;measure_1;0;0.06;1;0;5666767#0;0;0;0.06;1;0.03;34.49;33.40;4.68;4.76;33.54;0.00
0.00;3600.00;measure_1;0;22.37;0;233;5712257;8;8;11.19;230;4.72;8.39;1941.72;3.47;1439.33;7.48;463.00
0.00;3600.00;measure_1;0;6.61;0;91;5712262;0;0;6.61;91;3.02;7.28;662.24;4.51;436.28;6.50;201.00
0.00;3600.00;measure_1;0;1.30;0;52;5712267#0;0;0;1.30;52;0.59;7.77;403.89;11.73;175.32;7.10;0.00
0.00;3600.00;measure_1;0;0.50;0;35;5712267#1;0;0;0.50;35;0.23;3.36;117.62;20.83;6.78;3.12;0.00
0.00;3600.00;measure_1;2;0.93;1;47;5712267#10;0;0;0.93;46;0.39;1.87;89.34;16.95;20.93;1.59;0.00
0.00;3600.00;measure_1;0;2.14;0;47;5712267#11;0;0;2.14;47;0.35;0.40;18.91;18.52;3.05;0.13;0.00
0.00;3600.00;measure_1;0;0.78;0;47;5712267#12;0;0;0.78;47;0.34;1.90;89.08;19.31;11.21;1.64;0.00
0.00;3600.00;measure_1;0;0.72;0;49;5712267#13;0;0;0.72;49;0.35;8.58;420.48;19.57;47.26;8.31;0.00
0.00;3600.00;measure_1;0;1.49;1;49;5712267#14;0;0;1.49;50;0.69;7.92;395.45;9.94;176.93;7.07;0.00
0.00;3600.00;measure_1;0;0.54;0;36;5712267#3;0;0;0.54;36;0.25;3.04;109.27;20.17;9.36;2.79;0.00
0.00;3600.00;measure_1;0;0.51;0;36;5712267#5;0;0;0.51;36;0.24;5.61;202.06;20.47;14.59;5.37;0.00
0.00;3600.00;measure_1;0;0.69;0;37;5712267#6;0;0;0.69;37;0.26;1.04;38.50;19.75;4.09;0.79;0.00
0.00;3600.00;measure_1;0;0.69;0;42;5712267#7;0;0;0.69;42;0.32;3.51;147.39;18.38;24.95;3.25;0.00
0.00;3600.00;measure_1;0;0.62;0;43;5712267#8;0;0;0.62;43;0.30;7.52;323.34;20.02;30.59;7.26;0.00
0.00;3600.00;measure_1;0;2.59;0;101;5712268#0;0;0;2.59;101;1.16;4.75;479.77;11.90;216.90;4.44;0.00
0.00;3600.00;measure_1;0;1.53;0;101;5712268#1;0;0;1.53;101;0.73;5.41;545.91;19.26;58.32;5.13;0.00
0.00;3600.00;measure_1;0;1.39;0;96;5712268#4;0;0;1.39;96;0.67;6.68;641.45;19.87;52.54;6.43;0.00
0.00;3600.00;measure_1;0;1.82;0;96;5712268#5;0;0;1.82;96;0.87;14.16;1359.07;15.03;342.89;13.36;0.00
0.00;3600.00;measure_1;0;0.79;0;57;5731393;18;18;0.39;57;0.19;25.89;1471.69;20.22;150.38;25.66;0.00
0.00;3600.00;measure_1;0;;0;0;58241780#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.08;0;1;58241780#1;0;0;0.08;1;0.03;4.63;4.63;4.40;1.59;2.95;0.00
0.00;3600.00;measure_1;0;0.09;0;3;58241782#0;0;0;0.09;3;0.04;4.95;14.84;10.70;3.85;4.58;0.00
0.00;3600.00;measure_1;0;0.13;0;5;58241782#1;0;0;0.13;5;0.06;6.38;31.91;11.46;5.65;5.81;0.00
0.00;3600.00;measure_1;0;1.02;0;20;58241783#0;0;0;1.02;20;0.45;5.59;111.89;6.35;57.84;4.82;5.00
0.00;3600.00;measure_1;0;;0;0;58567249#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58567249#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58567251;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58567253#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.93;0;20;58567253#5;0;0;0.93;20;0.38;4.01;80.11;7.23;27.69;3.24;0.00
0.00;3600.00;measure_1;0;;0;0;58567274#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.03;0;1;58567274#1;0;0;0.03;1;0.02;5.91;5.91;8.82;1.56;5.27;0.00
0.00;3600.00;measure_1;0;0.04;0;1;58567274#2;0;0;0.04;1;0.02;5.11;5.11;7.63;2.32;4.22;0.00
0.00;3600.00;measure_1;0;;0;0;58567274#3;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.07;1;0;58567281;0;0;0.07;1;0.03;8.85;7.55;3.92;3.75;6.41;0.00
0.00;3600.00;measure_1;0;;0;0;58567291#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.10;1;0;58567291#1;0;0;0.10;1;0.04;6.30;4.37;2.64;2.14;4.63;0.00
0.00;3600.00;measure_1;0;0.11;1;0;58567292;0;0;0.11;1;0.04;4.67;2.56;2.42;1.19;4.74;0.00
0.00;3600.00;measure_1;0;0.04;1;0;58567293;0;0;0.04;1;0.02;13.18;12.39;6.47;4.45;10.95;0.00
0.00;3600.00;measure_1;0;0.86;0;21;58567295#0;0;0;0.86;21;0.37;5.47;114.90;7.71;48.61;4.77;0.00
0.00;3600.00;measure_1;21;0.57;1;21;58567295#1;0;0;0.57;1;0.26;5.31;114.62;11.40;16.26;4.87;0.00
0.00;3600.00;measure_1;0;;0;0;58567295#2;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58567297#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58567297#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;4.47;1;162;58567299#0;0;0;4.47;163;2.09;8.26;1346.10;10.72;255.57;7.57;0.00
0.00;3600.00;measure_1;0;4.93;0;141;58567299#1;0;0;4.93;141;2.18;4.99;703.70;8.95;232.82;4.29;3.00
0.00;3600.00;measure_1;0;3.60;0;138;58567299#2;0;0;3.60;138;1.72;13.37;1844.79;11.01;270.40;12.57;0.00
0.00;3600.00;measure_1;0;;0;0;58567301#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58567301#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.04;1;0;58567301#2;0;0;0.04;1;0.02;11.33;10.68;7.80;4.13;9.96;0.00
0.00;3600.00;measure_1;0;;0;0;58567301#3;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58567303;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.26;0;4;58744051;0;0;0.26;4;0.09;2.40;9.60;6.31;4.88;1.70;0.00
0.00;3600.00;measure_1;0;0.03;1;0;58744052;0;0;0.03;1;0.01;23.33;22.84;10.33;5.46;21.63;0.00
0.00;3600.00;measure_1;0;;0;0;58744054;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.04;0;1;58744055;0;0;0.04;1;0.02;4.09;4.09;8.50;1.51;3.10;0.00
0.00;3600.00;measure_1;0;;0;0;58744056#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58744056#1;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58744056#2;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58744057;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;7;0.18;0;7;58744058;0;0;0.18;0;0.08;5.92;40.85;11.64;6.60;5.53;0.00
0.00;3600.00;measure_1;0;;0;0;58744059;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;;0;0;58744060;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;42.80;0;678;58744061;1101;1101;10.70;677;5.00;12.73;8619.67;4.79;5509.24;11.41;3694.00
0.00;3600.00;measure_1;0;;0;0;58744062#0;0;0;;0;;;0.00;;;;
0.00;3600.00;measure_1;0;0.10;0;3;58744062#1;0;0;0.10;3;0.04;7.83;23.50;9.18;7.03;7.15;0.00
